"","Aspect","Catchment_Area","Catchment_Slope","srtm_30m_madrean","Mid.Slope_Positon","Modified_Catchment_Area","Normalized_Height","Slope_Height","Slope","Standardized_Height","Terrain_Ruggedness_Index_.TRI.","Valley_Depth","SI_L5_NDVIspring_revised","SI_L5_NDVImonsoon_revised","SI_L5_NDMIspring_revised","SI_L5_NDMImonsoon_revised","spp","response"
"11",5.79322814941406,2.94046287763194e-07,1.57076096534729,1742,0.34170401096344,2.94046287763194e-07,0.67085200548172,49.2587509155273,1.57076466083527,1166.64929199219,29.200532913208,24.168399810791,0.289473682641983,0.606557369232178,-0.0485436879098415,0.224999994039536,"PinEng",1
"12",6.16607666015625,1.89014869533821e-07,1.57075870037079,1785,0.846275687217712,1.89014869533821e-07,0.923137843608856,123.716926574707,1.57076478004456,1647.33984375,29.556224822998,10.3008995056152,0.280000001192093,0.580645143985748,-0.0495049506425858,0.240506336092949,"PinEng",1
"13",0.785398185253143,8.58497458011698e-07,1.57071971893311,1764,0.618810772895813,8.58497458011698e-07,0.190594613552094,3.71797180175781,1.57070100307465,331.352478027344,11.8845109939575,15.789252281189,0.246753245592117,0.420289844274521,-0.119266055524349,0.101123593747616,"PinEng",1
"14",1.57079637050629,2.84251683524417e-07,1.57073199748993,1783,0.602028846740723,2.84251683524417e-07,0.198985576629639,4.20140171051025,1.5707288980484,349.985198974609,9.80343723297119,16.9127006530762,0.222222223877907,0.421052634716034,-0.0833333358168602,0.0588235296308994,"PinEng",1
"15",6.17252826690674,1.17362424134626e-06,1.57075333595276,1800,0.587971866130829,1.17362424134626e-06,0.206014081835747,10.0657043457031,1.57073676586151,366.061431884766,16.9932880401611,38.7935981750488,0.277108430862427,0.5,-0.0535714291036129,0.0851063802838326,"PinEng",1
"16",2.09887075424194,7.33626109195029e-07,1.57077050209045,1833,0.829090058803558,7.33626109195029e-07,0.0854549705982208,4.97220134735107,1.57075750827789,151.15168762207,33.1645278930664,53.2128448486328,0.24731183052063,0.428571432828903,-0.0569105707108974,0.111111111938953,"PinEng",1
"17",1.44644129276276,2.106542524416e-06,1.57076525688171,1848,0.814483642578125,2.106542524416e-06,0.0927581787109375,5.88478565216064,1.57076287269592,165.973663330078,36.6323089599609,57.557445526123,0.24731183052063,0.526315808296204,-0.100775197148323,0.137254908680916,"PinEng",1
"18",1.57079637050629,7.74316845308931e-07,1.5706832408905,1864,0.874737977981567,7.74316845308931e-07,0.0626310184597969,5.74459934234619,1.57076036930084,111.120002746582,28.6603584289551,85.9767150878906,0.287356317043304,0.544303774833679,-0.0819672122597694,0.207920789718628,"PinEng",1
"19",5.17603635787964,6.45075760985492e-06,1.56978118419647,1876,0.945849120616913,6.45075760985492e-06,0.027075432240963,2.73375487327576,1.57071602344513,44.9559631347656,29.0486755371094,98.2343444824219,0.307692319154739,0.558823525905609,-0.00970873795449734,0.232558146119118,"PinEng",1
"20",3.92699074745178,1.75513002886873e-06,1.57072269916534,1729,1,1.75513002886873e-06,0,0,1.57060575485229,-6,17.1818141937256,18.5907135009766,0.259259253740311,0.40625,-0.0467289723455906,0.0465116277337074,"PinEng",1
"21",2.35619449615479,2.46642184720258e-06,1.57071924209595,1724,0.919392168521881,2.46642184720258e-06,0.0403039269149303,0.922412872314453,1.57041525840759,63.7257919311523,14.8231182098389,21.9640140533447,0.238095238804817,0.361111104488373,-0.0877192988991737,-0.0101010100916028,"PinEng",1
"22",0.0587558224797249,2.22685571316106e-06,1.57075381278992,1918,0.888787269592285,2.22685571316106e-06,0.0556063763797283,4.77759170532227,1.57076466083527,100.986663818359,25.9122161865234,81.1404647827148,0.259259253740311,0.484848499298096,-0.072727270424366,0.113636367022991,"PinEng",1
"23",1.29249668121338,5.63201456316165e-06,1.57076013088226,1924,0.927964329719543,5.63201456316165e-06,0.0360178202390671,2.77052235603333,1.57072234153748,63.5143966674805,37.9292869567871,74.1503524780273,0.333333343267441,0.571428596973419,-0.0344827584922314,0.208791211247444,"PinEng",1
"24",5.49778699874878,1.06761808638112e-05,1.57075762748718,1937,0.951321005821228,1.06761808638112e-05,0.0243394859135151,2.51286578178406,1.57066929340363,41.2916221618652,33.854305267334,100.729484558105,0.310344815254211,0.600000023841858,-0.0578512400388718,0.212121218442917,"PinEng",1
"25",0.19739556312561,5.11408597958507e-06,1.57075953483582,1953,0.946724832057953,5.11408597958507e-06,0.0266375821083784,2.36316156387329,1.57069063186646,46.1830215454102,26.5351486206055,86.3521575927734,0.397260278463364,0.623188376426697,0.030303031206131,0.272727280855179,"PinEng",1
"26",6.06451654434204,1.62961587193422e-05,1.57075536251068,1962,0.963715672492981,1.62961587193422e-05,0.0181421488523483,2.14316439628601,1.57073783874512,29.7037487030029,26.7501487731934,115.988616943359,0.468354433774948,0.671641767024994,0.126213595271111,0.349397599697113,"PinEng",1
"27",0.968508958816528,3.90272043659934e-06,1.57075643539429,1991,0.854686796665192,3.90272043659934e-06,0.0726565942168236,8.53115367889404,1.57076859474182,139.095230102539,24.9711246490479,108.88631439209,0.458823531866074,0.680000007152557,0.0782608687877655,0.32631579041481,"PinEng",1
"28",0.185347944498062,8.91235413291724e-06,1.57075428962708,2018,0.887600541114807,8.91235413291724e-06,0.056199736893177,5.22825622558594,1.57076323032379,107.748268127441,35.3932838439941,87.8016510009766,0.392405062913895,0.6307692527771,0.0377358496189117,0.29268291592598,"PinEng",1
"29",5.49778699874878,1.07605001176125e-05,1.57076382637024,1843,0.957188367843628,1.07605001176125e-05,0.0214058104902506,3.60158443450928,1.57074189186096,33.5793418884277,33.6633567810059,164.651077270508,0.418604642152786,0.577464759349823,0.0796460211277008,0.244444444775581,"PinEng",1
"30",0.124354995787144,1.56403393702931e-06,1.57076632976532,1873,0.930279791355133,1.56403393702931e-06,0.0348601117730141,2.74817276000977,1.57072949409485,59.5021476745605,29.1782302856445,76.0861358642578,0.476190477609634,0.643835604190826,0.0973451361060143,0.304347813129425,"PinEng",1
"31",6.28318548202515,7.65661843615817e-06,1.57075810432434,1886,0.953577160835266,7.65661843615817e-06,0.0232114288955927,2.3477611541748,1.57068848609924,37.9160232543945,29.5106620788574,98.7990112304688,0.333333343267441,0.532467544078827,0.00869565177708864,0.216494843363762,"PinEng",1
"32",1.10714876651764,4.39700761489803e-06,1.57075691223145,1895,0.950688779354095,4.39700761489803e-06,0.0246556103229523,2.96065044403076,1.57074809074402,40.8703155517578,22.8755016326904,117.11954498291,0.365853667259216,0.654321014881134,-0.00884955748915672,0.288461536169052,"PinEng",1
"33",4.83674383163452,1.08115073089721e-05,1.5707676410675,1935,0.831875503063202,1.08115073089721e-05,0.084062248468399,15.7102880477905,1.57072949409485,157.164825439453,17.3460636138916,171.178451538086,0.267605632543564,0.529411792755127,-0.0526315793395042,0.195402294397354,"PinEng",1
"34",5.32311487197876,5.34004470864602e-07,1.57075536251068,1999,0.340213775634766,5.34004470864602e-07,0.670106887817383,40.5037078857422,1.57075214385986,1337.56433105469,24.8720207214355,19.9399452209473,0.272727280855179,0.536231875419617,-0.0576923079788685,0.232558146119118,"PinEng",1
"35",5.45020389556885,7.73762849348714e-07,1.57074534893036,1998,0.247095957398415,7.73762849348714e-07,0.376452028751373,14.0975027084351,1.57076001167297,748.409851074219,16.9491939544678,23.3508358001709,0.297297298908234,0.61904764175415,-0.030303031206131,0.307692319154739,"PinEng",1
"36",0.439842581748962,8.40131122004095e-07,1.57072138786316,2315,0.103265769779682,8.40131122004095e-07,0.551632881164551,27.852165222168,1.5707676410675,1274.33996582031,24.8366470336914,22.6382350921631,0.28571429848671,0.574468076229095,-0.0816326513886452,0.321428567171097,"PinEng",1
"37",6.17252826690674,3.38786691145287e-07,1.57075035572052,2283,0.0197026319801807,3.38786691145287e-07,0.490148693323135,23.6796894073486,1.5707665681839,1115.95031738281,27.8798961639404,24.6315479278564,0.333333343267441,0.642857134342194,-0.0833333358168602,0.3398058116436,"PinEng",1
"38",0.708626270294189,2.63176843873225e-06,1.57076108455658,2388,0.432407885789871,2.63176843873225e-06,0.283796072006226,35.3490905761719,1.57076704502106,673.407775878906,28.9187698364258,89.208984375,0.333333343267441,0.655172407627106,-0.0825688093900681,0.274336278438568,"PinEng",1
"39",1.12637710571289,4.52691182317722e-07,1.57076454162598,2425,0.721753299236298,4.52691182317722e-07,0.139123350381851,10.0231342315674,1.57077312469482,332.208892822266,23.0303268432617,62.0218086242676,0.342465758323669,0.489361703395844,-0.0576923079788685,0.196581199765205,"PinEng",1
"40",1.19028997421265,2.89702256850433e-06,1.57076621055603,2458,0.776715934276581,2.89702256850433e-06,0.11164203286171,9.99783611297607,1.57074630260468,269.085968017578,32.54052734375,79.5547790527344,0.315789461135864,0.527777791023254,-0.122807018458843,0.0891089141368866,"PinEng",1
"41",1.13838851451874,5.69649137105444e-06,1.57076013088226,2270,0.894024968147278,5.69649137105444e-06,0.0529875196516514,6.8753604888916,1.57075870037079,114.599594116211,37.2867546081543,122.878974914551,0.443037986755371,0.653333306312561,0.0961538478732109,0.347826093435287,"PinEng",1
"42",0.286051452159882,1.85091394087067e-05,1.57076144218445,2229,0.868986904621124,1.85091394087067e-05,0.0655065476894379,9.94936370849609,1.57076585292816,140.407119750977,40.9234848022461,141.934143066406,0.384615391492844,0.60606062412262,0.0588235296308994,0.29268291592598,"PinEng",1
"43",1.22202527523041,3.31359478877857e-05,1.57076227664948,2168,0.916548550128937,3.31359478877857e-05,0.0417257249355316,6.98086071014404,1.57075023651123,84.7117233276367,59.9364891052246,160.322662353516,0.333333343267441,0.638554215431213,-0.00826446246355772,0.236363634467125,"PinEng",1
"44",0.152649328112602,1.5357442180175e-06,1.57077014446259,2139,0.84531444311142,1.5357442180175e-06,0.0773427933454514,6.894850730896,1.57075536251068,159.900283813477,47.4000549316406,82.2518005371094,0.290322571992874,0.629629611968994,-0.0476190485060215,0.222222223877907,"PinEng",1
"45",0.0831412300467491,5.10993913849234e-07,1.5707733631134,2104,0.84277617931366,5.10993913849234e-07,0.078611895442009,5.55157089233398,1.57075154781342,159.871109008789,48.9451141357422,65.0684127807617,0.386666655540466,0.641791045665741,0.061224490404129,0.325301200151443,"PinEng",1
"46",0.449759602546692,5.14565215326002e-07,1.57076334953308,2168,0.0505576655268669,5.14565215326002e-07,0.525278806686401,41.7286186218262,1.57077956199646,1135.95617675781,37.7915496826172,37.712272644043,0.238095238804817,0.623188376426697,-0.0956521704792976,0.272727280855179,"PinEng",1
"47",0.308052778244019,3.84490419946815e-07,1.5707700252533,2157,0.490584224462509,3.84490419946815e-07,0.745292127132416,100.472679138184,1.57077300548553,1606.06677246094,37.7821388244629,34.3371200561523,0.298701286315918,0.636363625526428,-0.029126213863492,0.354838699102402,"PinEng",1
"48",1.78946530818939,2.77444814855698e-06,1.57075881958008,2180,0.888067960739136,2.77444814855698e-06,0.055966030806303,7.30794620513916,1.57073783874512,116.341743469238,17.3878002166748,123.270301818848,0.25842696428299,0.658536612987518,-0.0743801668286324,0.307692319154739,"PinEng",1
"49",6.28318548202515,3.86225138981899e-07,1.57068765163422,2206,0.866536200046539,3.86225138981899e-07,0.933268129825592,120.460525512695,1.57052683830261,2058.38916015625,22.0674686431885,8.61334323883057,0.301204830408096,0.631578922271729,-0.0270270276814699,0.333333343267441,"PinEng",1
"50",6.23322677612305,7.16052625193697e-07,1.57075142860413,2175,0.113469988107681,7.16052625193697e-07,0.443265020847321,34.9690475463867,1.57076942920685,960.760986328125,26.560302734375,43.9206619262695,0.362318843603134,0.645161271095276,0.0561797767877579,0.378378391265869,"PinEng",1
"51",0.610725939273834,1.50276973727159e-05,1.57076513767242,2155,0.935661852359772,1.50276973727159e-05,0.0321690738201141,6.21781635284424,1.57075214385986,63.5173721313477,29.2579364776611,187.06770324707,0.315789461135864,0.657894730567932,-0.0196078438311815,0.34042552113533,"PinEng",1
"52",0.620249509811401,1.5058397195844e-07,1.57075047492981,2189,0.687026143074036,1.5058397195844e-07,0.843513071537018,32.3829193115234,1.57076501846313,1845.51123046875,21.8750267028809,6.00761651992798,0.25,0.464788734912872,-0.0598290599882603,0.118279568850994,"PinEng",1
"53",4.00376272201538,3.48877534861458e-07,1.57073426246643,2174,0.677487790584564,3.48877534861458e-07,0.161256119608879,4.29461908340454,1.57073783874512,345.538330078125,16.316089630127,22.33766746521,0.25842696428299,0.485714286565781,-0.042735043913126,0.0947368443012238,"PinEng",1
"54",0.942000031471252,3.60443527824827e-06,1.57075345516205,2180,0.780828297138214,3.60443527824827e-06,0.109585851430893,5.2442102432251,1.57075667381287,233.554672241211,29.0059013366699,42.6105995178223,0.270588248968124,0.60526317358017,-0.0689655169844627,0.270833343267441,"PinEng",1
"55",1.17600524425507,6.91657646711974e-07,1.57076048851013,2192,0.83629983663559,6.91657646711974e-07,0.0818500965833664,3.7510097026825,1.57075488567352,173.906509399414,28.1063423156738,42.076789855957,0.282608687877655,0.54666668176651,-0.0406504049897194,0.159999996423721,"PinEng",1
"56",1.95130264759064,1.4949814612919e-06,1.57075726985931,2214,0.72018426656723,1.4949814612919e-06,0.139907866716385,8.40498828887939,1.57076299190521,304.595458984375,20.5708789825439,51.6701774597168,0.265306115150452,0.595505595207214,-0.0948905125260353,0.183333337306976,"PinEng",1
"57",1.30454432964325,5.4072502280178e-06,1.570756316185,2239,0.868244528770447,5.4072502280178e-06,0.065877728164196,5.11079454421997,1.57074904441833,141.895492553711,24.879711151123,72.4692153930664,0.270588248968124,0.594594597816467,-0.0769230797886848,0.216494843363762,"PinEng",1
"58",6.28318548202515,1.2712754369204e-06,1.57075500488281,2273,0.583318412303925,1.2712754369204e-06,0.208340793848038,8.70632266998291,1.57075142860413,468.808654785156,24.2713966369629,33.0825309753418,0.289473682641983,0.567567586898804,-0.0101010100916028,0.260869562625885,"PinEng",1
"59",3.68201208114624,1.41920111218496e-07,1.57067561149597,2321,0.900302410125732,1.41920111218496e-07,0.950151205062866,33.2164726257324,1.5707038640976,2205.001953125,25.8847465515137,1.74267137050629,0.324675321578979,0.529411792755127,0,0.168539330363274,"PinEng",1
"60",0.165148675441742,3.30138789195189e-07,1.57074761390686,2200,0.655735731124878,3.30138789195189e-07,0.827867865562439,80.2194976806641,1.57075202465057,1820.27648925781,27.6643352508545,16.6794185638428,0.459459453821182,0.569230794906616,0.200000002980232,0.324675321578979,"PinEng",1
"61",2.8357138633728,2.21111946530073e-07,1.57076168060303,2244,0.873871862888336,2.21111946530073e-07,0.936935901641846,176.342193603516,1.57076930999756,2102.10571289062,32.8501777648926,11.8693904876709,0.458823531866074,0.580246925354004,0.15887850522995,0.280000001192093,"PinEng",1
"62",5.17603635787964,1.36830692554213e-07,1.57069504261017,2265,0.867076337337494,1.36830692554213e-07,0.933538198471069,87.7640380859375,1.57067584991455,2114.06518554688,20.4821090698242,6.24822616577148,0.439999997615814,0.538461565971375,0.161290317773819,0.234567895531654,"PinEng",1
"63",4.51499319076538,8.17053091850539e-08,1.57068741321564,2253,0.966580510139465,8.17053091850539e-08,0.983290255069733,96.8673858642578,1.57069063186646,2215.25268554688,24.111457824707,1.64613664150238,0.391304343938828,0.527272701263428,0.103448279201984,0.235294118523598,"PinEng",1
"64",5.17603635787964,1.37963212409886e-07,1.5707106590271,2231,0.747611045837402,1.37963212409886e-07,0.873805522918701,37.7246437072754,1.57067584991455,1948.70300292969,16.8660335540771,5.44817066192627,0.417721509933472,0.552238821983337,0.142857149243355,0.26829269528389,"PinEng",1
"65",1.91956734657288,6.62493732761504e-07,1.57076895236969,2229,0.134683504700661,6.62493732761504e-07,0.43265825510025,37.8089904785156,1.57077324390411,960.991149902344,38.329460144043,49.5786666870117,0.333333343267441,0.540229856967926,0.0756302550435066,0.252336442470551,"PinEng",1
"66",2.13411259651184,4.85020962059934e-07,1.57076525688171,2241,0.113480843603611,4.85020962059934e-07,0.556740403175354,57.1932106018066,1.5707722902298,1244.99572753906,39.803882598877,45.535472869873,0.353535354137421,0.555555582046509,0.0894308909773827,0.238938048481941,"PinEng",1
"67",2.92292380332947,1.11660490631493e-07,1.57073366641998,2157,0.940254867076874,1.11660490631493e-07,0.970127403736115,98.0711441040039,1.57073783874512,2092.3857421875,36.5822601318359,3.01984739303589,0.348314613103867,0.513513505458832,0.0909090936183929,0.204301074147224,"PinEng",1
"68",5.23153495788574,8.30023907383293e-08,1.57072722911835,2157,0.960528135299683,8.30023907383293e-08,0.980264067649841,126.620094299316,1.57072949409485,2114.31127929688,29.4019813537598,2.54927825927734,0.439999997615814,0.56521737575531,0.161290317773819,0.270588248968124,"PinEng",1
"69",6.18351650238037,5.17705620950437e-06,1.57076156139374,2015,0.771750628948212,5.17705620950437e-06,0.114124700427055,20.3575000762939,1.57074272632599,224.646011352539,24.714204788208,158.021942138672,0.411764711141586,0.59375,0.103448279201984,0.360000014305115,"PinEng",1
"70",5.30039167404175,3.37098003910796e-06,1.570760846138,1944,0.79364001750946,3.37098003910796e-06,0.10317999869585,15.5398082733154,1.57075893878937,195.200988769531,26.3477001190186,135.068923950195,0.454545468091965,0.657142877578735,0.142857149243355,0.39759036898613,"PinEng",1
"71",0.643501102924347,7.26273370332819e-08,1.57068848609924,1921,0.81048983335495,7.26273370332819e-08,0.0947550907731056,15.6373796463013,1.57068848609924,176.593063354492,23.157470703125,149.392059326172,0.436619728803635,0.571428596973419,0.159090906381607,0.325301200151443,"PinEng",1
"72",1.22202527523041,3.25642162124495e-07,1.57076096534729,1997,0.601722955703735,3.25642162124495e-07,0.199138522148132,4.79769563674927,1.57075023651123,392.874450683594,18.3249931335449,19.2945575714111,0.380952388048172,0.64102566242218,0.0175438597798347,0.306122452020645,"PinEng",1
"73",0.643501102924347,3.76795942429453e-05,1.57040929794312,2063,0.951695263385773,3.76795942429453e-05,0.0241523627191782,5.13134241104126,1.57074236869812,43.9712371826172,36.6642684936523,207.325820922852,0.506172835826874,0.720930218696594,0.207920789718628,0.409523814916611,"PinEng",1
"74",0.876058042049408,1.42238184253074e-06,1.57076942920685,1943,0.876337289810181,1.42238184253074e-06,0.0618313625454903,5.20501899719238,1.57076179981232,114.509323120117,37.9792404174805,78.9758682250977,0.493333339691162,0.626666665077209,0.16666667163372,0.340659350156784,"PinEng",1
"75",5.55328559875488,2.55054760600615e-06,1.57077479362488,2048,0.784319698810577,2.55054760600615e-06,0.107840143144131,19.8709564208984,1.57077515125275,215.503646850586,46.2084579467773,164.392120361328,0.449275374412537,0.571428596973419,0.162790700793266,0.325301200151443,"PinEng",1
"76",1.82597875595093,5.78410663365503e-07,1.57077097892761,1724,0.801444053649902,5.78410663365503e-07,0.0992779657244682,9.72875499725342,1.57077360153198,165.750885009766,39.5857734680176,88.2663497924805,0.222222223877907,0.551020383834839,-0.0896551758050919,0.169230774044991,"PinEng",1
"77",1.4056476354599,1.06106936073047e-05,1.57076776027679,1723,0.956843078136444,1.06106936073047e-05,0.0215784702450037,2.37540602684021,1.57070767879486,31.309175491333,40.0636253356934,107.706817626953,0.317647069692612,0.611111104488373,-0.0508474558591843,0.303370773792267,"PinEng",1
"78",5.17603635787964,2.43419094658748e-06,1.57076740264893,1737,0.965519607067108,2.43419094658748e-06,0.0172402020543814,2.29746890068054,1.57067584991455,24.0496711730957,32.6986427307129,130.964828491211,0.348837196826935,0.625,-0.0252100843936205,0.274509817361832,"PinEng",1
"79",0.226798847317696,5.79324387217639e-06,1.57076573371887,1759,0.940775334835052,5.79324387217639e-06,0.0296123307198286,4.07467317581177,1.57075595855713,46.2657661437988,25.410852432251,133.52587890625,0.301204830408096,0.594594597816467,-0.0357142873108387,0.255319148302078,"PinEng",1
"80",1.24904572963715,4.22243419961887e-06,1.57076478004456,1782,0.951073169708252,4.22243419961887e-06,0.0244634114205837,4.35338115692139,1.57071113586426,37.7405776977539,23.3410663604736,173.601409912109,0.376344084739685,0.600000023841858,0,0.252173900604248,"PinEng",1
"81",1.15257203578949,3.95715642298455e-06,1.57077348232269,1698,0.9398233294487,3.95715642298455e-06,0.0300883464515209,3.21975421905518,1.57074165344238,45.2705421447754,42.6164398193359,103.790252685547,0.356321841478348,0.583333313465118,-0.00840336177498102,0.239130437374115,"PinEng",1
"82",1.46406066417694,9.57621864472458e-07,1.57077431678772,1693,0.671734750270844,9.57621864472458e-07,0.164132609963417,15.2651309967041,1.57077717781067,272.861297607422,45.8991470336914,77.7397308349609,0.229357793927193,0.520833313465118,-0.100671142339706,0.167999997735023,"PinEng",1
"83",0.321750551462173,4.00925928261131e-05,1.57077264785767,1656,0.962133526802063,4.00925928261131e-05,0.0189332403242588,3.3313992023468,1.57071113586426,25.4670467376709,39.264289855957,172.623641967773,0.348837196826935,0.620253145694733,0.00869565177708864,0.26732674241066,"PinEng",1
"84",2.21429753303528,4.47556294602691e-06,1.57076847553253,1637,0.900050044059753,4.47556294602691e-06,0.0499749779701233,8.01846313476562,1.57076942920685,76.1088943481445,28.9359397888184,152.431091308594,0.203703701496124,0.454545468091965,-0.0972222238779068,0.0578512400388718,"PinEng",1
"85",5.75511074066162,4.37739771541601e-07,1.57076168060303,1609,0.272659689188004,4.37739771541601e-07,0.363670140504837,23.7112236022949,1.57075750827789,581.327270507812,21.3833656311035,41.488582611084,0.466666668653488,0.558823525905609,0.200000002980232,0.232558146119118,"PinEng",1
"86",3.65398216247559,4.78993683827866e-07,1.57076835632324,1657,0.295994251966476,4.78993683827866e-07,0.647997140884399,72.3398284912109,1.57076692581177,1071.61926269531,31.8931732177734,39.2962036132812,0.283333331346512,0.534883737564087,-0.00645161280408502,0.189189195632935,"PinEng",1
"87",4.42093229293823,1.54503561589081e-06,1.57075893878937,1698,0.551994383335114,1.54503561589081e-06,0.224002823233604,17.6988563537598,1.57077050209045,375.700805664062,36.4169540405273,61.3129005432129,0.362637370824814,0.512820541858673,0.0689655169844627,0.168316826224327,"PinEng",1
"88",5.76403903961182,2.57001659065281e-07,1.57075488567352,1716,0.117628626525402,2.57001659065281e-07,0.558814287185669,17.9218692779541,1.57072949409485,956.278259277344,22.3431148529053,14.1493730545044,0.259999990463257,0.506493508815765,-0.0381679385900497,0.234042555093765,"PinEng",1
"89",0.358770668506622,6.12613848716137e-06,1.57075905799866,1642,0.931972086429596,6.12613848716137e-06,0.034013956785202,2.40356349945068,1.57073318958282,50.0550003051758,27.1444053649902,68.2604751586914,0.365853667259216,0.53125,0.00900900922715664,0.195121943950653,"PinEng",1
"90",1.22981739044189,2.70357787712783e-07,1.57076382637024,2197,0.282058089971542,2.70357787712783e-07,0.641029059886932,42.0924415588379,1.57077991962433,1406.18701171875,29.4963321685791,23.571418762207,0.410526305437088,0.574999988079071,0.0983606576919556,0.235294118523598,"PinEng",1
"91",1.27933955192566,2.51109383953008e-07,1.57075357437134,2198,0.559709489345551,2.51109383953008e-07,0.779854774475098,72.0792541503906,1.57078337669373,1712.79992675781,32.4129180908203,20.3472576141357,0.360824733972549,0.662921369075775,0.0232558138668537,0.309734523296356,"PinEng",1
"92",4.43408918380737,1.34118397454586e-06,1.57074379920959,2199,0.0933529511094093,1.34118397454586e-06,0.546676456928253,32.6142501831055,1.57075929641724,1199.42163085938,24.6432266235352,27.0448932647705,0.42465752363205,0.447368413209915,0.118279568850994,0.325301200151443,"PinEng",1
"93",4.44613695144653,4.06073786507477e-06,1.57075321674347,2131,0.755633533000946,4.06073786507477e-06,0.122183240950108,10.6087169647217,1.57074904441833,255.105590820312,34.4286041259766,76.2175674438477,0.37349396944046,0.5625,0.0754716992378235,0.219512194395065,"PinEng",1
"94",5.17603635787964,4.43192402599379e-06,1.57076048851013,2063,0.911572575569153,4.43192402599379e-06,0.044213704764843,5.26329851150513,1.57076191902161,85.4781494140625,31.7813415527344,113.778945922852,0.424242436885834,0.517241358757019,0.105882354080677,0.239436626434326,"PinEng",1
"95",4.04641962051392,2.49030722443422e-06,1.57074308395386,1766,0.420464545488358,2.49030722443422e-06,0.289767742156982,12.741584777832,1.57076609134674,507.468414306641,23.6865711212158,31.2301330566406,0.378378391265869,0.611940324306488,0.0199999995529652,0.270588248968124,"PinEng",1
"96",4.71238899230957,1.66132213053061e-06,1.57071053981781,1788,0.81097537279129,1.66132213053061e-06,0.0945123061537743,1.97203624248505,1.57025730609894,163.555084228516,17.1266498565674,18.8933544158936,0.386363625526428,0.60526317358017,0.0338983051478863,0.284210532903671,"PinEng",1
"97",0.463647603988647,5.44779879874113e-07,1.57072830200195,1801,0.0117799611762166,5.44779879874113e-07,0.494110018014908,11.3371992111206,1.57073605060577,886.856811523438,14.4554395675659,11.6074867248535,0.370786517858505,0.514285743236542,0.070175439119339,0.164835169911385,"PinEng",1
